Datetime,Appliance_Type,Temperature,Humidity,Usage_Duration_hr,Energy_Consumption_kWh
2024-03-05 07:00:00,Refrigerator,25.7,61.2,0.1,0.068
2024-03-05 08:00:00,Fan,22.7,43.6,0.13,0.012
2024-03-05 09:00:00,Dishwasher,24.1,37.1,0.53,0.933
2024-03-05 10:00:00,Bulb,18.4,53.4,1.08,0.068
2024-03-05 11:00:00,Microwave,20.1,56.6,0.78,1.265
2024-03-05 12:00:00,Heater,19.9,58.5,0.07,0.281
2024-03-05 13:00:00,TV,27.1,65.3,4.74,1.403
2024-03-05 14:00:00,Fan,20.1,44.8,4.58,0.921
2024-03-05 15:00:00,TV,32.4,33.0,0.49,0.138
2024-03-05 16:00:00,Bulb,24.2,68.3,1.97,0.253
2024-03-05 17:00:00,Bulb,15.6,47.4,1.3,0.195
2024-03-05 18:00:00,Washing Machine,21.4,54.9,0.41,0.725
2024-03-05 19:00:00,Washing Machine,18.7,56.7,0.46,0.936
2024-03-05 20:00:00,TV,11.0,51.9,1.01,0.239
2024-03-05 21:00:00,Air Conditioner,30.0,38.2,0.82,1.963
2024-03-05 22:00:00,Bulb,25.5,60.2,0.52,0.074
2024-03-05 23:00:00,Fan,24.7,62.2,2.47,0.453
2024-03-06 00:00:00,Air Conditioner,22.8,52.1,0.99,2.254
2024-03-06 01:00:00,Washing Machine,15.1,49.5,1.6,3.177
2024-03-06 02:00:00,Laptop,19.6,34.6,0.31,0.073
2024-03-06 03:00:00,Refrigerator,26.2,33.4,1.14,1.425
2024-03-06 04:00:00,Bulb,16.7,43.6,0.57,-0.0
2024-03-06 05:00:00,Air Conditioner,9.3,42.4,1.12,2.671
2024-03-06 06:00:00,TV,20.9,68.1,2.28,0.763
2024-03-06 07:00:00,Heater,21.3,61.3,2.2,5.45
2024-03-06 08:00:00,TV,22.7,56.4,0.66,0.2
2024-03-06 09:00:00,Dishwasher,25.6,50.7,1.78,3.285
2024-03-06 10:00:00,Microwave,25.2,36.7,4.25,6.441
2024-03-06 11:00:00,Washing Machine,23.3,69.1,1.47,2.931
2024-03-06 12:00:00,Laptop,28.0,45.0,0.24,0.077
2024-03-06 13:00:00,Bulb,14.4,34.3,1.71,0.321
2024-03-06 14:00:00,Washing Machine,24.5,49.8,0.17,0.338
2024-03-06 15:00:00,Heater,25.1,65.0,3.08,7.681
2024-03-06 16:00:00,Heater,15.8,65.5,1.09,2.735
2024-03-06 17:00:00,TV,14.5,30.4,0.73,0.231
2024-03-06 18:00:00,TV,18.3,65.5,0.09,0.0
2024-03-06 19:00:00,Microwave,18.7,40.9,0.72,1.101
2024-03-06 20:00:00,Washing Machine,25.8,31.6,3.5,6.943
2024-03-06 21:00:00,Air Conditioner,18.9,63.9,0.03,0.04
2024-03-06 22:00:00,Microwave,17.7,64.6,0.97,1.486
2024-03-06 23:00:00,Dishwasher,18.9,53.8,4.01,7.137
2024-03-07 00:00:00,Fan,27.6,53.0,0.75,0.196
2024-03-07 01:00:00,Heater,22.1,62.5,0.84,1.995
2024-03-07 02:00:00,TV,21.1,61.5,1.3,0.302
2024-03-07 03:00:00,Air Conditioner,21.4,65.6,0.93,2.12
2024-03-07 04:00:00,Air Conditioner,28.5,52.1,0.28,0.651
2024-03-07 05:00:00,Laptop,18.3,68.7,0.03,0.07
2024-03-07 06:00:00,TV,28.6,69.8,1.41,0.426
2024-03-07 07:00:00,Fan,23.1,34.7,3.8,0.748
2024-03-07 08:00:00,Heater,21.2,64.0,0.17,0.451
2024-03-07 09:00:00,Heater,34.5,50.0,0.36,0.845
2024-03-07 10:00:00,Laptop,16.7,45.5,0.69,0.111
2024-03-07 11:00:00,Microwave,20.2,54.5,2.48,3.662
2024-03-07 12:00:00,Refrigerator,15.8,32.2,0.47,0.569
2024-03-07 13:00:00,Heater,26.8,50.3,3.21,8.009
2024-03-07 14:00:00,Heater,30.4,64.8,0.08,0.172
2024-03-07 15:00:00,Bulb,30.3,38.5,4.24,0.433
2024-03-07 16:00:00,Washing Machine,28.1,47.1,1.23,2.476
2024-03-07 17:00:00,Refrigerator,21.0,67.6,1.61,1.994
2024-03-07 18:00:00,Washing Machine,20.2,47.1,0.69,1.295
2024-03-07 19:00:00,Air Conditioner,13.6,44.3,2.28,5.251
2024-03-07 20:00:00,Heater,32.2,47.6,0.27,0.645
2024-03-07 21:00:00,Dishwasher,24.3,50.8,0.08,0.179
2024-03-07 22:00:00,Heater,19.5,55.3,0.76,1.925
2024-03-07 23:00:00,Bulb,28.6,62.0,2.88,0.314
2024-03-08 00:00:00,Washing Machine,17.1,48.1,2.11,4.183
2024-03-08 01:00:00,Microwave,24.0,62.7,1.09,1.682
2024-03-08 02:00:00,Bulb,21.1,51.3,1.27,0.051
2024-03-08 03:00:00,TV,25.2,43.5,0.21,-0.024
2024-03-08 04:00:00,Microwave,21.7,56.3,2.76,4.069
2024-03-08 05:00:00,Refrigerator,14.7,58.7,2.32,2.782
2024-03-08 06:00:00,Refrigerator,22.4,52.3,1.6,1.957
2024-03-08 07:00:00,TV,27.2,32.3,0.94,0.134
2024-03-08 08:00:00,Fan,21.9,36.8,5.01,1.067
2024-03-08 09:00:00,TV,25.9,41.4,3.17,0.957
2024-03-08 10:00:00,Microwave,16.8,41.3,1.55,2.248
2024-03-08 11:00:00,Laptop,21.9,56.9,0.7,0.11
2024-03-08 12:00:00,Dishwasher,18.9,30.7,1.44,2.653
2024-03-08 13:00:00,Heater,25.7,60.2,1.29,3.243
2024-03-08 14:00:00,Microwave,22.2,40.6,0.75,1.183
2024-03-08 15:00:00,Fan,25.5,42.4,0.55,0.042
2024-03-08 16:00:00,Washing Machine,27.4,51.1,0.78,1.547
2024-03-08 17:00:00,TV,25.5,38.6,1.28,0.338
2024-03-08 18:00:00,Washing Machine,23.4,65.4,0.84,1.762
2024-03-08 19:00:00,Microwave,17.0,33.4,0.46,0.72
2024-03-08 20:00:00,Heater,22.0,47.8,2.15,5.509
2024-03-08 21:00:00,Dishwasher,19.3,64.0,1.14,2.024
2024-03-08 22:00:00,Laptop,20.3,54.6,0.11,-0.02
2024-03-08 23:00:00,Refrigerator,20.1,41.7,0.69,0.82
2024-03-09 00:00:00,TV,17.1,46.8,3.24,1.042
2024-03-09 01:00:00,Laptop,12.2,58.3,2.11,0.298
2024-03-09 02:00:00,Fan,18.7,68.9,0.59,0.123
2024-03-09 03:00:00,Washing Machine,23.0,65.7,4.18,8.356
2024-03-09 04:00:00,Air Conditioner,15.3,43.7,0.12,0.277
2024-03-09 05:00:00,Washing Machine,22.1,69.9,4.88,9.718
2024-03-09 06:00:00,Fan,31.5,30.1,0.42,0.078
2024-03-09 07:00:00,Fan,27.1,31.1,0.01,-0.006
2024-03-09 08:00:00,Microwave,30.2,63.0,0.85,1.279
2024-03-09 09:00:00,Bulb,24.0,38.0,0.67,0.114
2024-03-09 10:00:00,Dishwasher,27.8,32.4,1.16,2.179
2024-03-09 11:00:00,TV,18.4,39.5,2.39,0.675
2024-03-09 12:00:00,Heater,18.8,47.0,2.77,6.91
2024-03-09 13:00:00,Laptop,8.3,59.2,0.77,0.074
2024-03-09 14:00:00,Heater,27.9,55.0,0.84,2.116
2024-03-09 15:00:00,Bulb,29.7,39.5,0.24,-0.003
2024-03-09 16:00:00,Laptop,19.2,50.1,0.07,0.023
2024-03-09 17:00:00,Laptop,20.7,67.0,1.54,0.286
2024-03-09 18:00:00,Heater,18.2,62.6,0.1,0.123
2024-03-09 19:00:00,Refrigerator,23.9,42.9,1.99,2.407
2024-03-09 20:00:00,Refrigerator,27.6,69.3,1.16,1.371
2024-03-09 21:00:00,Air Conditioner,13.3,58.3,0.33,0.787
2024-03-09 22:00:00,Heater,24.0,32.5,1.16,2.863
2024-03-09 23:00:00,Fan,20.6,31.4,0.3,0.12
2024-03-10 00:00:00,Microwave,22.6,36.7,0.87,1.345
2024-03-10 01:00:00,Refrigerator,24.3,59.1,2.41,2.921
2024-03-10 02:00:00,Air Conditioner,21.1,37.3,0.93,2.178
2024-03-10 03:00:00,Air Conditioner,21.5,50.5,0.24,0.518
2024-03-10 04:00:00,TV,20.9,33.7,1.93,0.548
2024-03-10 05:00:00,Dishwasher,26.9,66.8,0.31,0.596
2024-03-10 06:00:00,Fan,24.1,43.8,2.01,0.364
2024-03-10 07:00:00,Dishwasher,23.1,66.3,0.98,1.835
2024-03-10 08:00:00,Fan,15.6,67.8,0.91,0.165
2024-03-10 09:00:00,Bulb,20.1,30.2,2.86,0.311
2024-03-10 10:00:00,Washing Machine,26.5,48.6,1.85,3.804
2024-03-10 11:00:00,Fan,22.2,31.0,0.05,-0.025
2024-03-10 12:00:00,Heater,25.3,66.3,0.53,1.321
2024-03-10 13:00:00,Bulb,30.8,50.7,3.07,0.36
2024-03-10 14:00:00,Air Conditioner,27.2,33.0,0.03,0.111
2024-03-10 15:00:00,Bulb,22.5,34.4,1.18,0.102
2024-03-10 16:00:00,Bulb,19.4,45.3,1.95,0.169
2024-03-10 17:00:00,Bulb,9.2,67.6,1.46,0.134
2024-03-10 18:00:00,Laptop,21.2,57.7,2.14,0.394
2024-03-10 19:00:00,Refrigerator,20.4,64.7,1.94,2.314
2024-03-10 20:00:00,Heater,24.0,44.7,1.77,4.42
2024-03-10 21:00:00,Air Conditioner,21.2,31.7,2.59,5.924
2024-03-10 22:00:00,Washing Machine,20.4,69.0,1.56,3.148
2024-03-10 23:00:00,TV,13.1,30.7,0.77,0.239
2024-03-11 00:00:00,Refrigerator,17.3,67.9,0.96,1.099
2024-03-11 01:00:00,Fan,24.4,44.7,1.89,0.33
2024-03-11 02:00:00,TV,30.6,30.4,3.13,0.841
2024-03-11 03:00:00,Bulb,21.5,57.6,0.48,0.006
2024-03-11 04:00:00,Heater,23.6,69.2,0.63,1.61
2024-03-11 05:00:00,Bulb,26.8,68.6,4.0,0.467
2024-03-11 06:00:00,Fan,17.9,36.4,1.3,0.293
2024-03-11 07:00:00,Dishwasher,23.8,37.2,0.3,0.56
2024-03-11 08:00:00,TV,18.3,52.6,1.63,0.484
2024-03-11 09:00:00,Laptop,26.3,55.5,7.03,1.093
2024-03-11 10:00:00,Washing Machine,22.8,59.6,2.6,5.217
2024-03-11 11:00:00,Dishwasher,23.5,37.2,2.05,3.788
2024-03-11 12:00:00,Air Conditioner,18.1,68.4,0.35,0.8
2024-03-11 13:00:00,Heater,25.5,55.5,3.13,7.899
2024-03-11 14:00:00,Air Conditioner,32.4,63.9,1.12,2.618
2024-03-11 15:00:00,Heater,17.0,51.6,3.3,8.29
2024-03-11 16:00:00,Heater,20.3,46.6,0.6,1.4
2024-03-11 17:00:00,Heater,23.2,69.1,0.1,0.287
2024-03-11 18:00:00,Fan,25.9,53.3,0.97,0.187
2024-03-11 19:00:00,Microwave,19.2,64.7,0.47,0.685
2024-03-11 20:00:00,Fan,7.8,68.1,1.88,0.303
2024-03-11 21:00:00,Air Conditioner,28.8,57.0,4.72,10.864
2024-03-11 22:00:00,Refrigerator,25.8,52.0,1.76,2.115
2024-03-11 23:00:00,Dishwasher,13.3,30.1,3.27,5.82
2024-03-12 00:00:00,Air Conditioner,19.0,31.6,0.91,2.008
2024-03-12 01:00:00,Heater,29.8,38.0,2.22,5.562
2024-03-12 02:00:00,TV,29.2,37.4,2.78,0.877
2024-03-12 03:00:00,Washing Machine,26.7,40.2,1.86,3.732
2024-03-12 04:00:00,TV,21.1,42.2,1.06,0.377
2024-03-12 05:00:00,TV,22.4,44.4,1.47,0.438
2024-03-12 06:00:00,Washing Machine,21.3,46.8,1.81,3.614
2024-03-12 07:00:00,Heater,27.6,34.0,0.44,1.048
2024-03-12 08:00:00,Laptop,17.6,31.7,2.49,0.295
2024-03-12 09:00:00,Dishwasher,18.0,57.0,4.5,8.199
2024-03-12 10:00:00,Heater,27.1,51.5,0.94,2.404
2024-03-12 11:00:00,Fan,21.8,47.8,1.81,0.293
2024-03-12 12:00:00,Heater,28.9,55.4,2.0,5.017
2024-03-12 13:00:00,TV,18.6,63.1,1.63,0.483
2024-03-12 14:00:00,Fan,21.7,47.1,1.19,0.224
2024-03-12 15:00:00,Washing Machine,17.4,55.6,3.2,6.382
2024-03-12 16:00:00,Heater,22.0,68.1,0.89,2.254
2024-03-12 17:00:00,Heater,14.6,63.6,0.09,0.277
2024-03-12 18:00:00,Refrigerator,19.6,47.0,2.79,3.371
2024-03-12 19:00:00,Heater,14.8,55.8,1.68,4.197
2024-03-12 20:00:00,TV,25.5,37.1,2.84,0.844
2024-03-12 21:00:00,Heater,25.6,52.4,0.22,0.606
2024-03-12 22:00:00,Dishwasher,13.3,69.3,0.05,0.108
2024-03-12 23:00:00,Fan,28.7,50.7,4.09,0.821
2024-03-13 00:00:00,Bulb,34.5,67.1,0.24,0.022
2024-03-13 01:00:00,TV,22.2,46.3,2.49,0.764
2024-03-13 02:00:00,Refrigerator,18.8,70.0,2.6,3.096
2024-03-13 03:00:00,TV,36.1,53.2,1.85,0.596
2024-03-13 04:00:00,Dishwasher,15.4,31.7,0.21,0.326
2024-03-13 05:00:00,Air Conditioner,22.1,53.5,1.65,3.777
2024-03-13 06:00:00,Heater,22.9,41.0,3.3,8.277
2024-03-13 07:00:00,Bulb,28.7,31.3,0.83,0.027
2024-03-13 08:00:00,Air Conditioner,23.8,62.8,0.8,1.762
2024-03-13 09:00:00,Washing Machine,19.5,41.0,0.88,1.758
2024-03-13 10:00:00,Air Conditioner,17.2,61.9,0.13,0.211
2024-03-13 11:00:00,Air Conditioner,20.3,41.5,3.34,7.614
2024-03-13 12:00:00,Bulb,17.0,37.8,3.05,0.343
2024-03-13 13:00:00,Laptop,22.2,69.0,9.26,1.378
2024-03-13 14:00:00,Laptop,19.2,44.5,1.32,0.262
2024-03-13 15:00:00,Heater,14.5,54.1,2.09,5.156
2024-03-13 16:00:00,Air Conditioner,28.3,54.4,0.34,0.777
2024-03-13 17:00:00,Dishwasher,19.5,52.4,1.65,2.993
2024-03-13 18:00:00,Heater,15.7,66.6,1.57,3.875
2024-03-13 19:00:00,Refrigerator,21.2,57.0,3.47,4.218
2024-03-13 20:00:00,Laptop,22.3,46.1,2.66,0.425
2024-03-13 21:00:00,Heater,13.3,64.5,4.18,10.375
2024-03-13 22:00:00,Microwave,23.7,37.2,3.05,4.569
2024-03-13 23:00:00,Washing Machine,16.8,51.8,3.05,6.11
2024-03-14 00:00:00,Heater,30.6,68.0,0.1,0.217
2024-03-14 01:00:00,Washing Machine,24.6,55.0,2.81,5.538
2024-03-14 02:00:00,Fan,20.0,62.7,1.4,0.294
2024-03-14 03:00:00,Bulb,18.3,56.1,0.72,0.182
2024-03-14 04:00:00,Fan,21.5,63.6,0.09,-0.002
2024-03-14 05:00:00,Dishwasher,25.1,67.8,1.7,3.135
2024-03-14 06:00:00,Heater,21.9,40.9,0.6,1.454
2024-03-14 07:00:00,Microwave,20.9,36.8,0.95,1.43
2024-03-14 08:00:00,Dishwasher,22.3,49.4,1.72,3.13
2024-03-14 09:00:00,Bulb,19.0,58.1,3.64,0.364
2024-03-14 10:00:00,Heater,20.3,39.1,2.62,6.531
2024-03-14 11:00:00,Dishwasher,11.6,30.2,0.9,1.653
2024-03-14 12:00:00,Washing Machine,26.9,43.7,0.74,1.567
2024-03-14 13:00:00,Refrigerator,23.5,68.8,0.41,0.508
2024-03-14 14:00:00,Laptop,18.1,57.8,0.7,0.079
2024-03-14 15:00:00,Dishwasher,31.5,46.1,0.18,0.308
2024-03-14 16:00:00,Air Conditioner,22.4,37.7,5.32,12.353
2024-03-14 17:00:00,Air Conditioner,16.8,44.2,1.28,2.95
2024-03-14 18:00:00,Dishwasher,26.3,36.8,0.21,0.339
2024-03-14 19:00:00,Laptop,24.0,34.3,0.65,0.041
2024-03-14 20:00:00,Bulb,24.0,66.3,1.19,0.027
2024-03-14 21:00:00,Fan,19.9,69.9,1.14,0.247
2024-03-14 22:00:00,Laptop,24.3,36.6,0.05,0.041
2024-03-14 23:00:00,Refrigerator,20.7,32.2,4.52,5.403
2024-03-15 00:00:00,TV,24.8,43.2,0.48,0.144
2024-03-15 01:00:00,Air Conditioner,12.5,48.5,0.02,-0.002
2024-03-15 02:00:00,Refrigerator,19.8,38.2,0.12,0.15
2024-03-15 03:00:00,Bulb,30.6,42.1,1.3,0.154
2024-03-15 04:00:00,Heater,18.2,38.0,0.22,0.529
2024-03-15 05:00:00,Fan,19.0,61.0,0.06,0.097
2024-03-15 06:00:00,Dishwasher,19.8,58.5,0.72,1.247
2024-03-15 07:00:00,TV,15.9,55.4,1.46,0.453
2024-03-15 08:00:00,TV,11.0,45.5,0.18,0.096
2024-03-15 09:00:00,Bulb,20.8,66.4,0.56,0.053
2024-03-15 10:00:00,TV,22.7,68.8,0.81,0.234
2024-03-15 11:00:00,TV,21.7,36.9,0.26,0.007
2024-03-15 12:00:00,Heater,21.3,38.9,1.06,2.713
2024-03-15 13:00:00,Dishwasher,22.2,51.0,0.13,0.232
2024-03-15 14:00:00,Washing Machine,27.1,33.7,0.07,0.17
2024-03-15 15:00:00,Laptop,21.0,47.5,1.1,0.199
2024-03-15 16:00:00,Dishwasher,19.1,53.3,0.43,0.738
2024-03-15 17:00:00,TV,20.6,50.9,0.15,0.035
2024-03-15 18:00:00,Heater,24.9,43.2,0.83,2.135
2024-03-15 19:00:00,Heater,29.1,51.7,3.7,9.194
2024-03-15 20:00:00,Laptop,18.9,68.4,1.93,0.396
2024-03-15 21:00:00,Heater,22.5,38.2,2.54,6.303
2024-03-15 22:00:00,Heater,23.7,56.2,3.08,7.647
2024-03-15 23:00:00,Heater,17.0,31.7,5.4,13.5
2024-03-16 00:00:00,Fan,22.1,32.7,2.16,0.543
2024-03-16 01:00:00,Laptop,14.7,52.1,1.41,0.115
2024-03-16 02:00:00,Air Conditioner,13.2,34.2,0.68,1.562
2024-03-16 03:00:00,Refrigerator,23.8,30.9,0.3,0.385
2024-03-16 04:00:00,Refrigerator,20.1,36.9,1.74,2.091
2024-03-16 05:00:00,Laptop,23.0,52.6,7.93,1.209
2024-03-16 06:00:00,TV,21.9,58.1,0.94,0.248
2024-03-16 07:00:00,Washing Machine,17.1,38.1,1.93,3.829
2024-03-16 08:00:00,Washing Machine,21.8,56.7,1.03,2.043
2024-03-16 09:00:00,Heater,15.8,37.3,0.85,2.064
2024-03-16 10:00:00,TV,29.0,54.5,0.79,0.235
2024-03-16 11:00:00,Laptop,15.2,46.5,1.05,0.139
2024-03-16 12:00:00,Refrigerator,21.0,56.2,0.69,0.799
2024-03-16 13:00:00,Heater,16.8,69.8,2.07,5.196
2024-03-16 14:00:00,Heater,24.9,67.5,3.11,7.685
2024-03-16 15:00:00,Fan,20.3,30.2,3.22,0.632
2024-03-16 16:00:00,Refrigerator,19.4,65.4,0.39,0.581
2024-03-16 17:00:00,Laptop,26.3,32.7,3.39,0.455
2024-03-16 18:00:00,TV,22.1,68.1,0.63,0.252
2024-03-16 19:00:00,Air Conditioner,24.6,41.3,0.56,1.279
2024-03-16 20:00:00,Washing Machine,17.1,45.3,1.95,3.862
2024-03-16 21:00:00,Heater,15.0,33.7,0.55,1.297
2024-03-16 22:00:00,TV,22.5,34.5,0.08,0.031
2024-03-16 23:00:00,Laptop,20.4,59.1,0.7,0.178
2024-03-17 00:00:00,TV,25.1,67.8,1.92,0.556
2024-03-17 01:00:00,Microwave,21.6,54.4,0.59,0.887
2024-03-17 02:00:00,Heater,23.0,58.6,1.49,3.774
2024-03-17 03:00:00,Fan,13.9,60.5,1.62,0.341
2024-03-17 04:00:00,Laptop,31.4,40.5,1.98,0.219
2024-03-17 05:00:00,Refrigerator,21.2,31.8,3.41,4.099
2024-03-17 06:00:00,Fan,25.5,30.1,0.85,0.246
2024-03-17 07:00:00,TV,17.8,44.0,0.27,0.08
2024-03-17 08:00:00,Microwave,23.5,39.7,0.58,0.727
2024-03-17 09:00:00,Laptop,15.5,32.5,0.85,0.147
2024-03-17 10:00:00,Bulb,24.3,37.2,1.88,0.178
2024-03-17 11:00:00,TV,20.2,35.0,0.02,-0.086
2024-03-17 12:00:00,Heater,22.1,66.6,0.57,1.339
2024-03-17 13:00:00,Refrigerator,25.5,35.6,2.27,2.773
2024-03-17 14:00:00,Fan,15.8,51.5,1.67,0.297
2024-03-17 15:00:00,Washing Machine,18.6,53.7,1.97,3.902
2024-03-17 16:00:00,Air Conditioner,24.3,51.7,2.51,5.761
2024-03-17 17:00:00,Air Conditioner,32.5,34.0,2.29,5.243
2024-03-17 18:00:00,Air Conditioner,21.3,42.8,1.72,3.96
2024-03-17 19:00:00,TV,25.0,32.1,0.87,0.251
2024-03-17 20:00:00,Fan,21.5,45.8,6.17,1.173
2024-03-17 21:00:00,Washing Machine,31.7,37.5,1.26,2.5
2024-03-17 22:00:00,Heater,13.3,52.5,0.34,0.872
2024-03-17 23:00:00,Washing Machine,22.5,57.7,0.52,1.041
2024-03-18 00:00:00,Bulb,13.9,51.3,1.77,0.173
2024-03-18 01:00:00,TV,9.5,47.4,3.88,1.261
2024-03-18 02:00:00,Refrigerator,23.5,45.5,0.3,0.391
2024-03-18 03:00:00,Bulb,22.7,63.7,0.13,0.056
2024-03-18 04:00:00,Bulb,20.6,38.8,3.2,0.312
2024-03-18 05:00:00,Bulb,21.5,59.4,3.7,0.381
2024-03-18 06:00:00,Fan,37.5,60.3,0.49,0.075
2024-03-18 07:00:00,Refrigerator,20.7,46.8,0.71,0.891
2024-03-18 08:00:00,Laptop,24.6,41.9,1.62,0.237
2024-03-18 09:00:00,Dishwasher,18.8,48.8,0.6,1.092
2024-03-18 10:00:00,Bulb,23.5,33.7,3.15,0.323
2024-03-18 11:00:00,Laptop,20.8,31.8,0.17,0.025
2024-03-18 12:00:00,Laptop,19.9,34.5,0.06,0.156
2024-03-18 13:00:00,TV,31.1,37.5,0.35,0.072
2024-03-18 14:00:00,Washing Machine,27.9,50.2,0.51,0.977
2024-03-18 15:00:00,Microwave,22.7,64.0,0.18,0.304
2024-03-18 16:00:00,Fan,10.5,39.4,0.1,-0.009
2024-03-18 17:00:00,Fan,20.2,67.4,2.11,0.408
2024-03-18 18:00:00,Heater,35.5,68.2,0.27,0.619
2024-03-18 19:00:00,Washing Machine,20.8,68.4,3.68,7.382
2024-03-18 20:00:00,Heater,27.5,63.5,0.69,1.746
2024-03-18 21:00:00,Laptop,29.2,44.6,1.67,0.234
2024-03-18 22:00:00,Bulb,23.1,32.9,0.38,0.074
2024-03-18 23:00:00,Washing Machine,17.8,52.8,0.41,0.732
2024-03-19 00:00:00,Dishwasher,9.8,52.3,1.28,2.273
2024-03-19 01:00:00,Bulb,25.4,64.0,1.23,0.115
2024-03-19 02:00:00,Laptop,17.9,69.8,2.2,0.271
2024-03-19 03:00:00,Microwave,22.9,50.3,2.13,3.103
2024-03-19 04:00:00,Microwave,15.8,43.8,1.67,2.484
2024-03-19 05:00:00,Dishwasher,20.7,37.4,0.89,1.645
2024-03-19 06:00:00,Refrigerator,22.2,30.2,3.32,4.048
2024-03-19 07:00:00,Microwave,23.3,50.4,1.46,2.165
2024-03-19 08:00:00,TV,16.4,52.2,6.94,2.118
2024-03-19 09:00:00,Bulb,28.0,63.0,2.57,0.289
2024-03-19 10:00:00,TV,19.0,50.2,0.07,0.081
2024-03-19 11:00:00,Laptop,13.6,66.7,0.58,0.069
2024-03-19 12:00:00,Washing Machine,21.5,55.1,1.27,2.455
2024-03-19 13:00:00,Dishwasher,22.2,63.6,1.92,3.455
2024-03-19 14:00:00,Heater,22.8,35.9,1.2,2.947
2024-03-19 15:00:00,Washing Machine,28.8,64.2,2.31,4.591
2024-03-19 16:00:00,Laptop,20.8,57.0,0.5,0.06
2024-03-19 17:00:00,Fan,21.4,36.8,0.3,0.044
2024-03-19 18:00:00,Heater,16.5,37.6,0.08,0.215
2024-03-19 19:00:00,Air Conditioner,26.1,67.1,1.28,2.974
2024-03-19 20:00:00,Bulb,22.9,31.3,1.75,0.157
2024-03-19 21:00:00,Washing Machine,19.9,48.5,0.59,1.204
2024-03-19 22:00:00,Microwave,12.5,42.5,1.43,2.14
2024-03-19 23:00:00,Laptop,29.2,56.6,0.08,0.059
2024-03-20 00:00:00,TV,15.9,63.6,0.16,0.038
2024-03-20 01:00:00,Washing Machine,19.0,44.4,1.81,3.626
2024-03-20 02:00:00,Air Conditioner,23.8,47.1,0.69,1.565
2024-03-20 03:00:00,Laptop,16.0,69.3,1.67,0.242
2024-03-20 04:00:00,Microwave,14.5,61.4,2.67,3.971
2024-03-20 05:00:00,Heater,11.4,65.9,2.87,7.136
2024-03-20 06:00:00,Laptop,25.6,47.6,0.28,0.081
2024-03-20 07:00:00,Heater,19.3,39.4,1.0,2.444
2024-03-20 08:00:00,Laptop,36.6,46.5,1.99,0.282
2024-03-20 09:00:00,Washing Machine,17.0,58.6,2.23,4.512
2024-03-20 10:00:00,Fan,17.4,34.4,2.3,0.443
2024-03-20 11:00:00,Air Conditioner,19.2,40.8,0.39,0.935
2024-03-20 12:00:00,Refrigerator,23.2,31.9,0.32,0.355
2024-03-20 13:00:00,Heater,19.6,47.3,1.34,3.291
2024-03-20 14:00:00,Refrigerator,25.1,63.1,2.03,2.353
2024-03-20 15:00:00,Bulb,17.1,31.0,0.58,0.123
2024-03-20 16:00:00,Fan,15.1,57.0,0.17,-0.024
2024-03-20 17:00:00,Air Conditioner,13.0,67.3,1.89,4.389
2024-03-20 18:00:00,Air Conditioner,10.9,39.5,0.53,1.179
2024-03-20 19:00:00,Laptop,19.4,57.7,0.27,0.107
2024-03-20 20:00:00,Bulb,20.5,69.0,0.24,0.134
2024-03-20 21:00:00,Microwave,18.8,68.5,0.57,0.767
2024-03-20 22:00:00,Air Conditioner,28.2,39.4,1.35,3.044
2024-03-20 23:00:00,Air Conditioner,28.1,34.0,0.67,1.57
2024-03-21 00:00:00,TV,20.3,35.9,0.03,0.035
2024-03-21 01:00:00,Heater,13.0,58.1,0.15,0.421
2024-03-21 02:00:00,TV,19.2,59.0,0.51,0.126
2024-03-21 03:00:00,Air Conditioner,19.0,57.0,1.62,3.818
2024-03-21 04:00:00,Laptop,18.7,43.4,0.16,0.029
2024-03-21 05:00:00,Heater,18.5,36.8,1.23,3.023
2024-03-21 06:00:00,Microwave,18.7,53.2,0.19,0.275
2024-03-21 07:00:00,Dishwasher,20.1,49.3,0.36,0.582
2024-03-21 08:00:00,TV,18.8,59.2,0.28,0.165
2024-03-21 09:00:00,Heater,23.0,47.7,0.1,0.228
2024-03-21 10:00:00,Microwave,23.8,43.5,1.67,2.528
2024-03-21 11:00:00,Microwave,17.4,41.7,0.93,1.377
2024-03-21 12:00:00,Microwave,28.4,38.5,2.67,3.97
2024-03-21 13:00:00,TV,17.1,40.6,0.16,-0.049
2024-03-21 14:00:00,TV,13.9,33.8,0.23,0.1
2024-03-21 15:00:00,Bulb,23.9,43.9,0.55,0.12
2024-03-21 16:00:00,Refrigerator,17.9,31.5,2.18,2.568
2024-03-21 17:00:00,Bulb,23.6,37.5,0.55,-0.023
2024-03-21 18:00:00,Dishwasher,10.0,59.9,0.79,1.458
2024-03-21 19:00:00,Heater,29.0,43.0,0.54,1.264
2024-03-21 20:00:00,Heater,25.4,56.7,0.13,0.375
2024-03-21 21:00:00,Refrigerator,14.5,58.7,4.21,5.002
2024-03-21 22:00:00,Laptop,14.6,53.2,1.19,0.124
2024-03-21 23:00:00,Laptop,30.4,68.3,2.33,0.361
2024-03-22 00:00:00,Laptop,18.3,30.9,1.61,0.19
2024-03-22 01:00:00,Dishwasher,17.8,59.5,1.08,1.914
2024-03-22 02:00:00,Air Conditioner,10.7,68.4,0.14,0.342
2024-03-22 03:00:00,Heater,20.2,64.5,1.54,3.738
2024-03-22 04:00:00,Refrigerator,20.9,36.7,0.25,0.386
